category,brand,product_rating,customer_reviews_count,rating_rank,review_count_rank,combined_rank
"Foodgrains, Oil & Masala",Nu-Shakti,2.0,5,233.0,231.5,464.5
Fruits & Vegetables,Fresho,4.0,27469,3.5,1.0,4.5
Fruits & Vegetables,bb Combo,4.05,57,1.0,4.0,5.0
Fruits & Vegetables,Supa Corn,4.0,242,3.5,2.0,5.5
Fruits & Vegetables,Tadaa,4.0,188,3.5,3.0,6.5
Fruits & Vegetables,RoseBazaar,4.0,29,3.5,5.0,8.5
Gourmet & World Food,Karma Kettle,5.0,1166,14.0,47.0,61.0
Gourmet & World Food,The Whole Truth,4.857142857142857,869,37.5,63.0,100.5
Gourmet & World Food,Delight Nuts,4.544444444444444,972,60.0,55.0,115.0
Gourmet & World Food,The Nibble Box,4.953333333333333,692,28.0,87.5,115.5
Gourmet & World Food,Bobs Red Mill,4.892857142857143,697,36.0,86.0,122.0
Gourmet & World Food,Sol,5.0,616,14.0,110.0,124.0
Gourmet & World Food,Monsoon Harvest,4.495238095238095,1122,80.0,48.5,128.5
Gourmet & World Food,Earthon,4.455555555555556,1057,82.0,52.0,134.0
Gourmet & World Food,Anmara,4.857142857142857,650,37.5,100.5,138.0
Gourmet & World Food,BORGES,4.269148936170213,2435,129.0,15.0,144.0
Gourmet & World Food,Health 1st,4.2631578947368425,2067,131.0,19.0,150.0
Gourmet & World Food,Loacker,4.333333333333333,1318,112.0,40.0,152.0
Gourmet & World Food,Voila,4.666666666666667,637,46.5,106.0,152.5
Gourmet & World Food,Real Thai,4.25,1890,134.5,22.0,156.5
Gourmet & World Food,Samyang,4.536363636363636,656,61.0,98.5,159.5
Gourmet & World Food,Purix,4.5,682,72.0,90.0,162.0
Gourmet & World Food,Disano,4.271428571428571,1424,128.0,39.0,167.0
Gourmet & World Food,Fresho Signature,4.198648648648648,3741,165.0,4.0,169.0
Gourmet & World Food,American Garden ,4.214634146341464,1830,147.0,27.0,174.0
Gourmet & World Food,HappyChef,4.196610169491525,3091,167.0,10.0,177.0
Gourmet & World Food,Mackays,4.3500000000000005,763,105.0,75.0,180.0
Gourmet & World Food,Del Monte,4.335714285714286,790,110.0,71.0,181.0
Gourmet & World Food,On1y,4.294736842105263,933,124.0,57.5,181.5
Gourmet & World Food,Nectar Valley,4.260416666666667,1104,132.0,50.0,182.0
Gourmet & World Food,Tiffany,4.375,709,98.0,84.0,182.0
Gourmet & World Food,Lindberg,4.188888888888889,2312,169.0,17.0,186.0
Gourmet & World Food,Tong Garden,4.134848484848485,3600,181.0,6.0,187.0
Gourmet & World Food,PastificioG Di Martino,5.0,357,14.0,175.0,189.0
Gourmet & World Food,Sattuz,5.0,357,14.0,175.0,189.0
Gourmet & World Food,Munchys,4.511111111111111,537,64.0,126.0,190.0
Gourmet & World Food,Colavita,4.197058823529411,1863,166.0,25.0,191.0
Gourmet & World Food,Urban Platter,4.159259259259259,2272,174.0,18.0,192.0
Gourmet & World Food,All That Dips,4.5,557,72.0,124.0,196.0
Gourmet & World Food,Happy Cow,5.0,338,14.0,185.0,199.0
Gourmet & World Food,REGENCY,4.2250000000000005,870,142.0,62.0,204.0
Gourmet & World Food,NUTRASHIL,4.319230769230769,657,115.0,97.0,212.0
Gourmet & World Food,Habanero,4.2176470588235295,819,146.0,69.0,215.0
Gourmet & World Food,Saucery,4.916666666666667,335,30.0,189.0,219.0
Gourmet & World Food,Barilla,4.2,848,155.0,66.0,221.0
Gourmet & World Food,Trident,4.9399999999999995,330,29.0,192.5,221.5
Gourmet & World Food,Organic Nation,4.3875,526,95.0,130.0,225.0
Gourmet & World Food,Figaro,4.292857142857143,649,125.0,102.0,227.0
Gourmet & World Food,NectWorks Honey,4.616666666666667,357,53.0,175.0,228.0
Gourmet & World Food,Dairy Craft,4.15,967,175.5,56.0,231.5
Gourmet & World Food,Nescafe ,4.3,612,119.5,112.0,231.5
Gourmet & World Food,Neo,4.1684210526315795,919,173.0,60.0,233.0
Gourmet & World Food,Serapheena,4.3590909090909085,524,103.0,131.0,234.0
Gourmet & World Food,Ongs,4.2214285714285715,676,145.0,91.0,236.0
Gourmet & World Food,Nando's,4.414285714285714,425,90.0,150.0,240.0
Gourmet & World Food,Samudra,4.355555555555556,491,104.0,136.0,240.0
Gourmet & World Food,Zoe,4.825,316,39.5,203.5,243.0
Gourmet & World Food,Nestle ,4.2,687,155.0,89.0,244.0
Gourmet & World Food,Remia,4.279999999999999,590,127.0,117.0,244.0
Gourmet & World Food,The Laughing Cow,4.5,363,72.0,172.0,244.0
Gourmet & World Food,Namhya,5.0,266,14.0,231.0,245.0
Gourmet & World Food,Black & Green,5.0,265,14.0,232.5,246.5
Gourmet & World Food,Geo-Fresh,4.183333333333334,742,170.5,78.0,248.5
Gourmet & World Food,La Vieja Fabrica,4.246153846153846,609,137.0,113.0,250.0
Gourmet & World Food,Dolce Vita,4.5,341,72.0,181.0,253.0
Gourmet & World Food,Kikkoman,5.0,252,14.0,243.0,257.0
Gourmet & World Food,Sugarless Bliss,4.108823529411764,788,185.0,72.0,257.0
Gourmet & World Food,Twinings,4.4,370,92.0,166.0,258.0
Gourmet & World Food,Makino,4.135714285714285,728,180.0,80.0,260.0
Gourmet & World Food,Gone mad,4.366666666666666,371,101.0,164.5,265.5
Gourmet & World Food,Veekes & Company,4.5285714285714285,316,62.0,203.5,265.5
Gourmet & World Food,Hersheys ,4.121428571428572,710,184.0,83.0,267.0
Gourmet & World Food,Gourmets Delite ,4.35,378,107.0,162.0,269.0
Gourmet & World Food,Nutro,4.24,529,140.0,129.0,269.0
Gourmet & World Food,DrNatcure,4.8,269,42.0,230.0,272.0
Gourmet & World Food,Snickers,4.4625,330,81.0,192.5,273.5
Gourmet & World Food,Delfi,5.0,225,14.0,260.5,274.5
Gourmet & World Food,Blue Dragon,4.142857142857143,656,178.5,98.5,277.0
Gourmet & World Food,Daucy,4.9,242,32.5,245.5,278.0
Gourmet & World Food,Nongshim,4.3375,364,109.0,170.5,279.5
Gourmet & World Food,IMPACT,4.433333333333334,325,86.5,194.0,280.5
Gourmet & World Food,Beelicious ,5.0,222,14.0,267.5,281.5
Gourmet & World Food,Nourish You,4.333333333333333,364,112.0,170.5,282.5
Gourmet & World Food,Bhuira,4.183333333333334,598,170.5,115.0,285.5
Gourmet & World Food,Ice Breakers,4.65,261,49.5,236.0,285.5
Gourmet & World Food,Betty Crocker,4.825,236,39.5,251.0,290.5
Gourmet & World Food,Te-A-Me,4.1,1811,261.5,29.0,290.5
Gourmet & World Food,Mantra,4.172727272727273,583,172.0,119.0,291.0
Gourmet & World Food,Cafe Junyali,4.1,1622,261.5,32.0,293.5
Gourmet & World Food,Mama,4.3,355,119.5,178.0,297.5
Gourmet & World Food,Newby,4.1,1468,261.5,37.0,298.5
Gourmet & World Food,Hugo Reitzel ,4.225,386,143.5,160.0,303.5
Gourmet & World Food,Sleepy Owl,4.1,1256,261.5,42.0,303.5
Gourmet & World Food,Sancha,4.1,1231,261.5,43.0,304.5
Gourmet & World Food,Chabaa,4.433333333333334,284,86.5,219.0,305.5
Gourmet & World Food,Swa Artisanal Syrups,4.1,1223,261.5,44.0,305.5
Gourmet & World Food,Bali Kitchen,4.283333333333333,343,126.0,180.0,306.0
Gourmet & World Food,Chiko,4.375,305,98.0,209.0,307.0
Gourmet & World Food,London Dairy,4.1,1076,261.5,51.0,312.5
Gourmet & World Food,Pietro Coricelli,4.383333333333334,287,96.0,216.5,312.5
Gourmet & World Food,Stute ,5.0,180,14.0,299.5,313.5
Gourmet & World Food,4700BC,4.1,1023,261.5,53.0,314.5
Gourmet & World Food,Meishi,4.3,323,119.5,196.0,315.5
Gourmet & World Food,Tabasco,4.62,224,52.0,264.0,316.0
Gourmet & World Food,Schogetten,4.7,215,45.0,272.0,317.0
Gourmet & World Food,Gery Gone Mad,4.43,265,88.0,232.5,320.5
Gourmet & World Food,Veeba,4.32,314,114.0,206.5,320.5
Gourmet & World Food,Silk,5.0,163,14.0,310.0,324.0
Gourmet & World Food,Beanies,4.1,823,261.5,68.0,329.5
Gourmet & World Food,KOKOLEKA,4.566666666666666,215,58.0,272.0,330.0
Gourmet & World Food,Kerk,4.666666666666667,192,46.5,285.5,332.0
Gourmet & World Food,Toyo Kombucha,4.1,774,261.5,74.0,335.5
Gourmet & World Food,Monetta,4.8999999999999995,179,35.0,301.5,336.5
Gourmet & World Food,GoodDiet,4.075257731958763,4808,337.0,1.0,338.0
Gourmet & World Food,Rooted Peepul,5.0,150,14.0,325.0,339.0
Gourmet & World Food,Pantai,4.125,392,182.5,157.0,339.5
Gourmet & World Food,Nutriplate,4.65,187,49.5,292.0,341.5
Gourmet & World Food,Blue Tokai ,4.1,717,261.5,81.0,342.5
Gourmet & World Food,Chaayos,4.1,716,261.5,82.0,343.5
Gourmet & World Food,Ragu,4.142857142857143,366,178.5,168.0,346.5
Gourmet & World Food,The Kitchen Farms,5.0,138,14.0,336.5,350.5
Gourmet & World Food,Happilo,4.065151515151515,3265,342.0,9.0,351.0
Gourmet & World Food,True Elements,4.052054794520548,3614,346.0,5.0,351.0
Gourmet & World Food,Basso,4.766666666666667,167,44.0,307.5,351.5
Gourmet & World Food,Dana,4.244444444444444,288,138.0,214.5,352.5
Gourmet & World Food,Tify,4.42,224,89.0,264.0,353.0
Gourmet & World Food,Wingreens Farms,4.057627118644067,2981,344.0,11.0,355.0
Gourmet & World Food,SAPPHERO,4.1,667,261.5,94.5,356.0
Gourmet & World Food,Nutty Yogi,4.045569620253165,4097,355.0,3.0,358.0
Gourmet & World Food,Olicoop,4.65,163,49.5,310.0,359.5
Gourmet & World Food,Twister,4.5249999999999995,183,63.0,296.5,359.5
Gourmet & World Food,RRO DAIRY,4.1,650,261.5,100.5,362.0
Gourmet & World Food,By Nature,4.069230769230769,1878,339.5,24.0,363.5
Gourmet & World Food,Kodai Cheese,4.1,648,261.5,103.0,364.5
Gourmet & World Food,Haagen-Dazs,4.1,643,261.5,104.0,365.5
Gourmet & World Food,Lavazza,4.1,639,261.5,105.0,366.5
Gourmet & World Food,Fox'S,4.9,139,32.5,334.5,367.0
Gourmet & World Food,BHUIRA ,4.45,195,84.0,284.0,368.0
Gourmet & World Food,Colombian Brew Coffee,4.1,636,261.5,107.0,368.5
Gourmet & World Food,Coolberg,4.225,273,143.5,227.5,371.0
Gourmet & World Food,THE BROOKLYN CREAMERY,4.1,613,261.5,111.0,372.5
Gourmet & World Food,Mojo Bar,4.125,331,182.5,191.0,373.5
Gourmet & World Food,Sprig,4.048648648648649,1896,354.0,21.0,375.0
Gourmet & World Food,Cornitos,4.020408163265306,2751,363.0,13.0,376.0
Gourmet & World Food,Monini,4.9,130,32.5,344.0,376.5
Gourmet & World Food,Flat Tummies,4.1,591,261.5,116.0,377.5
Gourmet & World Food,The Spice Club,4.242857142857143,255,139.0,239.5,378.5
Gourmet & World Food,Cocon,4.1499999999999995,316,177.0,203.5,380.5
Gourmet & World Food,Didier & Frank ,4.1,577,261.5,120.0,381.5
Gourmet & World Food,GPC,5.0,107,14.0,368.0,382.0
Gourmet & World Food,bb Combo,4.05,1747,351.0,31.0,382.0
Gourmet & World Food,Koka,4.042857142857143,1816,357.0,28.0,385.0
Gourmet & World Food,Yellow Crumb,4.6,145,55.5,331.0,386.5
Gourmet & World Food,Mlesna,4.1,534,261.5,127.0,388.5
Gourmet & World Food,Blue Elephant,4.25,231,134.5,255.5,390.0
Gourmet & World Food,Nutriorg,4.036764705882353,1517,358.0,35.0,393.0
Gourmet & World Food,Graminway,3.9863636363636368,3306,386.0,8.0,394.0
Gourmet & World Food,FOCO,4.1,519,261.5,133.0,394.5
Gourmet & World Food,ChingTam,5.0,98,14.0,382.0,396.0
Gourmet & World Food,Pintola,4.072222222222222,922,338.0,59.0,397.0
Gourmet & World Food,Papacream,4.1,477,261.5,137.0,398.5
Gourmet & World Food,SnackAmor,4.1,462,261.5,142.0,403.5
Gourmet & World Food,Nutella,4.5,142,72.0,332.0,404.0
Gourmet & World Food,Teamonk,4.0,1759,374.5,30.0,404.5
Gourmet & World Food,Micks,5.0,93,14.0,391.5,405.5
Gourmet & World Food,Abbies,3.9984375,1880,383.0,23.0,406.0
Gourmet & World Food,Fruitoria,4.1,457,261.5,145.0,406.5
Gourmet & World Food,Puramate,3.9083333333333337,4350,405.0,2.0,407.0
Gourmet & World Food,The Harvest Bowl,4.1,451,261.5,146.0,407.5
Gourmet & World Food,Post,4.1,422,261.5,151.0,412.5
Gourmet & World Food,LiL'Goodness,4.5,132,72.0,342.5,414.5
Gourmet & World Food,Spirit of the Tribe,4.1,413,261.5,153.0,414.5
Gourmet & World Food,Epigamia ,3.917857142857143,2923,404.0,12.0,416.0
Gourmet & World Food,Malabar Coast,4.266666666666667,188,130.0,289.5,419.5
Gourmet & World Food,Miaow Miaow,4.1,390,261.5,158.0,419.5
Gourmet & World Food,RawNH,4.1,388,261.5,159.0,420.5
Gourmet & World Food,Yoga bar,3.9068181818181817,2328,406.0,16.0,422.0
Gourmet & World Food,Monin,4.1,379,261.5,161.0,422.5
Gourmet & World Food,Brewhouse Tea Brewing Co.,4.2,217,155.0,269.5,424.5
Gourmet & World Food,Daarzel,4.1899999999999995,230,168.0,257.5,425.5
Gourmet & World Food,Dhatu Organics & Naturals,4.029411764705882,851,361.0,65.0,426.0
Gourmet & World Food,Oateo,4.1,371,261.5,164.5,426.0
Gourmet & World Food,Eat Real,4.1,366,261.5,168.0,429.5
Gourmet & World Food,Pekers,4.2,210,155.0,276.0,431.0
Gourmet & World Food,Jus Amazin,3.9419354838709677,1483,396.0,36.0,432.0
Gourmet & World Food,Tex Mex Salsalito,4.043333333333333,758,356.0,76.0,432.0
Gourmet & World Food,Live Yum,4.5,110,72.0,362.5,434.5
Gourmet & World Food,Fini,4.013333333333334,778,364.0,73.0,437.0
Gourmet & World Food,Maverick & Farmer Coffee,4.1,356,261.5,177.0,438.5
Gourmet & World Food,Kelloggs,4.3999999999999995,128,94.0,346.5,440.5
Gourmet & World Food,Organic Origins,3.978947368421052,1004,388.0,54.0,442.0
Gourmet & World Food,NUTRIWISH,3.788333333333333,2542,433.0,14.0,447.0
Gourmet & World Food,Vinanth,4.5,100,72.0,377.0,449.0
Gourmet & World Food,DOLE,4.1,336,261.5,188.0,449.5
Gourmet & World Food,IKO,5.0,73,14.0,435.5,449.5
Gourmet & World Food,La Cremella,4.1,324,261.5,195.0,456.5
Gourmet & World Food,TGL Co.,3.6,3450,449.5,7.0,456.5
Gourmet & World Food,Fragata,3.876923076923077,1314,416.0,41.0,457.0
Gourmet & World Food,Ala Fresh,4.1,322,261.5,197.0,458.5
Gourmet & World Food,Organica,4.375,110,98.0,362.5,460.5
Gourmet & World Food,Cadbury,4.069230769230769,565,339.5,123.0,462.5
Gourmet & World Food,Mogu Mogu,4.1,316,261.5,203.5,465.0
Gourmet & World Food,St. Dalfour,4.550000000000001,87,59.0,408.5,467.5
Gourmet & World Food,Habit,3.929411764705882,811,399.0,70.0,469.0
Gourmet & World Food,Wedderspoon,5.0,62,14.0,455.0,469.0
Gourmet & World Food,Post Selects,4.1,313,261.5,208.0,469.5
Gourmet & World Food,Harveys,3.8318181818181816,1196,424.0,46.0,470.0
Gourmet & World Food,Tai Hua,3.9923076923076923,692,384.0,87.5,471.5
Gourmet & World Food,BENGAMESE,4.05,571,351.0,121.0,472.0
Gourmet & World Food,Nescafe Gold,4.1,294,261.5,213.0,474.5
Gourmet & World Food,Organicana,3.9375,731,397.0,79.0,476.0
Gourmet & World Food,Tulip,4.1,288,261.5,214.5,476.0
Gourmet & World Food,Ferrero,4.0600000000000005,495,343.0,135.0,478.0
Gourmet & World Food,Kara,4.45,91,84.0,395.0,479.0
Gourmet & World Food,Delight Foods,4.1,285,261.5,218.0,479.5
Gourmet & World Food,Olitalia,5.0,58,14.0,465.5,479.5
Gourmet & World Food,&Stirred,4.1,283,261.5,220.5,482.0
Gourmet & World Food,CCDS,4.65,74,49.5,432.5,482.0
Gourmet & World Food,Scotti,5.0,55,14.0,469.0,483.0
Gourmet & World Food,Rro,4.25,126,134.5,349.0,483.5
Gourmet & World Food,Ziofit,4.1,282,261.5,222.0,483.5
Gourmet & World Food,Rostaa,3.486842105263158,2042,464.0,20.0,484.0
Gourmet & World Food,Baskin Robbins,4.1,278,261.5,224.0,485.5
Gourmet & World Food,Entree,3.5757575757575757,1591,452.0,34.0,486.0
Gourmet & World Food,Dolphin ,4.1,273,261.5,227.5,489.0
Gourmet & World Food,Epiphany Snacks,4.1,273,261.5,227.5,489.0
Gourmet & World Food,Hart Beat,4.35,95,107.0,384.0,491.0
Gourmet & World Food,Lindt,4.011111111111111,548,366.0,125.0,491.0
Gourmet & World Food,6 Rasa,4.8,65,42.0,451.5,493.5
Gourmet & World Food,Bertolli,4.5,78,72.0,423.0,495.0
Gourmet & World Food,FabBox,3.431578947368421,1856,469.0,26.0,495.0
Gourmet & World Food,Trents,5.0,48,14.0,481.5,495.5
Gourmet & World Food,Davidoff,4.1,262,261.5,235.0,496.5
Gourmet & World Food,MOOZ,3.710526315789474,933,440.0,57.5,497.5
Gourmet & World Food,JIMMY'S COCKTAILS,4.1,259,261.5,237.0,498.5
Gourmet & World Food,La Espanola,4.1,254,261.5,241.5,503.0
Gourmet & World Food,Sapphire,3.4096774193548387,1596,470.0,33.0,503.0
Gourmet & World Food,Spray Lite,4.1,254,261.5,241.5,503.0
Gourmet & World Food,Naturally Yours,4.9,54,32.5,471.5,504.0
Gourmet & World Food,Mars,4.5,74,72.0,432.5,504.5
Gourmet & World Food,Prasukh,3.8444444444444446,707,420.0,85.0,505.0
Gourmet & World Food,Himalaya Wellness,4.3,94,119.5,387.0,506.5
Gourmet & World Food,Oriental,4.1,242,261.5,245.5,507.0
Gourmet & World Food,Galaxy,4.233333333333333,108,141.0,366.5,507.5
Gourmet & World Food,Toblerone,4.035714285714286,427,359.0,149.0,508.0
Gourmet & World Food,Indomie,4.3,93,119.5,391.5,511.0
Gourmet & World Food,Kopiko,4.4,79,92.0,421.5,513.5
Gourmet & World Food,NutraHi,3.7214285714285715,745,438.0,77.0,515.0
Gourmet & World Food,Rodolfi,4.8,53,42.0,473.0,515.0
Gourmet & World Food,American Delight,4.1,233,261.5,254.0,515.5
Gourmet & World Food,Schar,4.033333333333333,393,360.0,155.5,515.5
Gourmet & World Food,M&M's,4.1000000000000005,146,186.0,330.0,516.0
Gourmet & World Food,Battler,4.1,231,261.5,255.5,517.0
Gourmet & World Food,So Sweet,3.91875,601,403.0,114.0,517.0
Gourmet & World Food,Epicure,3.8272727272727276,668,425.0,93.0,518.0
Gourmet & World Food,Gunsberg,4.1,225,261.5,260.5,522.0
Gourmet & World Food,Pez,5.0,33,14.0,508.0,522.0
Gourmet & World Food,Tealia,4.1,225,261.5,260.5,522.0
Gourmet & World Food,Nutty Gritties,3.5,863,459.5,64.0,523.5
Gourmet & World Food,Dr. Patkars,4.0285714285714285,375,362.0,163.0,525.0
Gourmet & World Food,Phalyum,4.1,224,261.5,264.0,525.5
Gourmet & World Food,Lee,4.5,63,72.0,454.0,526.0
Gourmet & World Food,Chef'S Basket,5.0,29,14.0,513.0,527.0
Gourmet & World Food,Malkist,4.366666666666666,76,101.0,426.0,527.0
Gourmet & World Food,kings Coffee,4.1,223,261.5,266.0,527.5
Gourmet & World Food,Toska Chocolates,3.857142857142857,620,419.0,109.0,528.0
Gourmet & World Food,Yan Yan ,4.199999999999999,109,163.5,364.5,528.0
Gourmet & World Food,Peacock ,4.35,79,107.0,421.5,528.5
Gourmet & World Food,Chai Point,3.4375,909,468.0,61.0,529.0
Gourmet & World Food,The B Queen Co,4.1,222,261.5,267.5,529.0
Gourmet & World Food,La Costena,5.0,27,14.0,517.0,531.0
Gourmet & World Food,Vizyon,4.1,217,261.5,269.5,531.0
Gourmet & World Food,Honey Twigs,4.057142857142857,337,345.0,186.5,531.5
Gourmet & World Food,Skippy,4.4,70,92.0,439.5,531.5
Gourmet & World Food,Slurrp Farm,4.2,100,155.0,377.0,532.0
Gourmet & World Food,Cocosutra,4.0125,366,365.0,168.0,533.0
Gourmet & World Food,Cascina Belvedere,4.5,59,72.0,462.0,534.0
Gourmet & World Food,Tiera,4.199999999999999,105,163.5,371.5,535.0
Gourmet & World Food,Berrinutty,4.1,212,261.5,274.0,535.5
Gourmet & World Food,Rage,3.2363636363636363,1198,491.0,45.0,536.0
Gourmet & World Food,Americano,4.1,208,261.5,277.0,538.5
Gourmet & World Food,Bonne Maman,4.1,207,261.5,279.0,540.5
Gourmet & World Food,Fresh Honest,4.1,207,261.5,279.0,540.5
Gourmet & World Food,West Frisian,4.1,207,261.5,279.0,540.5
Gourmet & World Food,As Chefs Cook,3.6769230769230767,658,446.0,96.0,542.0
Gourmet & World Food,Heinz,3.9799999999999995,393,387.0,155.5,542.5
Gourmet & World Food,Ketofy,3.185,1122,495.0,48.5,543.5
Gourmet & World Food,TWG Tea,4.1,203,261.5,282.0,543.5
Gourmet & World Food,Puro,4.6,45,55.5,488.5,544.0
Gourmet & World Food,Kims,4.1,196,261.5,283.0,544.5
Gourmet & World Food,Montanini,3.9444444444444446,416,395.0,152.0,547.0
Gourmet & World Food,Harin,5.0,14,14.0,534.5,548.5
Gourmet & World Food,Merba,3.9200000000000004,440,401.5,147.0,548.5
Gourmet & World Food,Tang,4.3,74,119.5,432.5,552.0
Gourmet & World Food,Heracles,4.25,80,134.5,419.5,554.0
Gourmet & World Food,Marudhar,3.727272727272727,585,437.0,118.0,555.0
Gourmet & World Food,Soyvita,5.0,6,14.0,541.5,555.5
Gourmet & World Food,Bruvet,4.1,185,261.5,294.5,556.0
Gourmet & World Food,Chymey,4.1,183,261.5,296.5,558.0
Gourmet & World Food,San Remo,3.8642857142857143,468,418.0,140.0,558.0
Gourmet & World Food,Delfi Twister,4.6,35,55.5,504.0,559.5
Gourmet & World Food,Woh Hup,3.8375,471,421.0,139.0,560.0
Gourmet & World Food,Cesar,4.2,88,155.0,406.0,561.0
Gourmet & World Food,Dabur,4.2,88,155.0,406.0,561.0
Gourmet & World Food,Twix,4.5,43,72.0,491.0,563.0
Gourmet & World Food,Pringles,3.7399999999999998,532,436.0,128.0,564.0
Gourmet & World Food,Tasties,4.0,333,374.5,190.0,564.5
Gourmet & World Food,Hershey's Kisses,3.8333333333333335,461,422.5,143.5,566.0
Gourmet & World Food,The Gourmet Jar,3.0058823529411764,826,500.0,67.0,567.0
Gourmet & World Food,Simpkins ,3.9875,339,385.0,183.5,568.5
Gourmet & World Food,COFFEE JOY,4.6,28,55.5,515.0,570.5
Gourmet & World Food,Valentino,4.1,163,261.5,310.0,571.5
Gourmet & World Food,American Pancake Co.,3.7625,472,434.0,138.0,572.0
Gourmet & World Food,ORGANIC INDIA,4.15,90,175.5,397.5,573.0
Gourmet & World Food,Udyan Tea,4.1,160,261.5,313.0,574.5
Gourmet & World Food,Grandma Singletons,4.1,159,261.5,315.0,576.5
Gourmet & World Food,Sakurafresh,2.0,1432,538.5,38.0,576.5
Gourmet & World Food,Kokozo,4.1,156,261.5,316.5,578.0
Gourmet & World Food,Wise Crack,4.1,155,261.5,318.0,579.5
Gourmet & World Food,Heidi,3.715384615384615,466,439.0,141.0,580.0
Gourmet & World Food,Teddy Roosevelt,4.1,153,261.5,321.0,582.5
Gourmet & World Food,Chupa Chups,4.2,75,155.0,429.0,584.0
Gourmet & World Food,San Pellegrino,4.1,151,261.5,323.5,585.0
Gourmet & World Food,Snack Amor,4.1,151,261.5,323.5,585.0
Gourmet & World Food,Svami ,4.1,149,261.5,326.0,587.5
Gourmet & World Food,Gastone Lago,3.4799999999999995,569,466.0,122.0,588.0
Gourmet & World Food,Agnesi,3.9785714285714286,319,389.0,200.0,589.0
Gourmet & World Food,SPICHI,3.1647058823529415,675,497.0,92.0,589.0
Gourmet & World Food,Walkers,3.8666666666666667,359,417.0,173.0,590.0
Gourmet & World Food,Neo foods ,4.45,32,84.0,510.0,594.0
Gourmet & World Food,Cofresh,4.1,140,261.5,333.0,594.5
Gourmet & World Food,Zour Bomb,4.2,70,155.0,439.5,594.5
Gourmet & World Food,Bounty,4.3,51,119.5,476.0,595.5
Gourmet & World Food,Starbucks,4.1,138,261.5,336.5,598.0
Gourmet & World Food,Yes You Can,4.1,136,261.5,338.0,599.5
Gourmet & World Food,Loyka,4.1,135,261.5,339.0,600.5
Gourmet & World Food,Kokos Natural,3.9749999999999996,299,390.0,211.0,601.0
Gourmet & World Food,Sour Punk,4.366666666666666,37,101.0,501.0,602.0
Gourmet & World Food,Mcvities,4.333333333333333,43,112.0,491.0,603.0
Gourmet & World Food,Smoor,3.0,667,508.5,94.5,603.0
Gourmet & World Food,Impero,4.1,129,261.5,345.0,606.5
Gourmet & World Food,Cocoacraft,3.55,400,454.0,154.0,608.0
Gourmet & World Food,Under The Mango Tree,3.966666666666667,287,391.5,216.5,608.0
Gourmet & World Food,TrueNature,4.5,13,72.0,536.5,608.5
Gourmet & World Food,Millet Mantra,4.1,122,261.5,350.0,611.5
Gourmet & World Food,Vico,4.1,120,261.5,352.5,614.0
Gourmet & World Food,Sriracha,4.5,4,72.0,543.0,615.0
Gourmet & World Food,Britte ,4.1,118,261.5,355.5,617.0
Gourmet & World Food,EXPLORE CUISINE,4.2,59,155.0,462.0,617.0
Gourmet & World Food,Nature Valley,4.05,215,351.0,272.0,623.0
Gourmet & World Food,Yum Yum,3.1666666666666665,520,496.0,132.0,628.0
Gourmet & World Food,She made,2.766666666666667,623,521.0,108.0,629.0
Gourmet & World Food,Ask Foods,3.966666666666667,255,391.5,239.5,631.0
Gourmet & World Food,Bel Normande,4.1,106,261.5,369.5,631.0
Gourmet & World Food,Evian,4.1,106,261.5,369.5,631.0
Gourmet & World Food,Ausum Tea,4.1,105,261.5,371.5,633.0
Gourmet & World Food,Broth Craft,4.1,100,261.5,377.0,638.5
Gourmet & World Food,Fusen,4.1,100,261.5,377.0,638.5
Gourmet & World Food,Beantree,3.9666666666666663,241,393.0,248.5,641.5
Gourmet & World Food,D-Alive,3.05,461,498.0,143.5,641.5
Gourmet & World Food,Kraft,4.1,99,261.5,380.5,642.0
Gourmet & World Food,Kantan,3.0,518,508.5,134.0,642.5
Gourmet & World Food,Quaker,4.3,21,119.5,524.0,643.5
Gourmet & World Food,NuttyFox,4.1,96,261.5,383.0,644.5
Gourmet & World Food,Mangajo,4.1,94,261.5,387.0,648.5
Gourmet & World Food,Sidapur,3.7,314,442.5,206.5,649.0
Gourmet & World Food,Fabelle,3.9200000000000004,241,401.5,248.5,650.0
Gourmet & World Food,Delouis,4.2,40,155.0,497.0,652.0
Gourmet & World Food,Batchelors,4.1,93,261.5,391.5,653.0
Gourmet & World Food,Deli Sun,4.066666666666666,160,341.0,313.0,654.0
Gourmet & World Food,Elephant House,4.1,91,261.5,395.0,656.5
Gourmet & World Food,Future Organics,4.2,35,155.0,504.0,659.0
Gourmet & World Food,Sacla,4.1,90,261.5,397.5,659.0
Gourmet & World Food,OrientAsian,3.9,241,411.5,248.5,660.0
Gourmet & World Food,Coco Cado,3.3333333333333335,339,478.0,183.5,661.5
Gourmet & World Food,Aranya's,4.1,89,261.5,401.5,663.0
Gourmet & World Food,LO! Foods,4.1,89,261.5,401.5,663.0
Gourmet & World Food,Lezzet,4.1,89,261.5,401.5,663.0
Gourmet & World Food,Tango,4.1,89,261.5,401.5,663.0
Gourmet & World Food,Thoa,4.1,88,261.5,406.0,667.5
Gourmet & World Food,KOOKIN,4.1,87,261.5,408.5,670.0
Gourmet & World Food,Glint,4.1,85,261.5,412.5,674.0
Gourmet & World Food,Queen,4.1,85,261.5,412.5,674.0
Gourmet & World Food,Wilbur,4.1,85,261.5,412.5,674.0
